43.111076	57.983395	68.033821	73.593452	75.899071	75.899071	73.593460	68.033821	57.983398	43.111080	
43.111076	57.983395	68.033821	73.593452	75.899071	75.899071	73.593460	68.033821	57.983398	43.111080	
42.276909	56.470406	66.070084	71.386337	73.593452	73.593452	71.386337	66.070084	56.470409	42.276913	
40.279194	52.840904	61.349136	66.070084	68.033821	68.033821	66.070084	61.349133	52.840904	40.279194	
36.692745	46.313900	52.840904	56.470409	57.983398	57.983398	56.470409	52.840904	46.313900	36.692745	
31.412729	36.692745	40.279194	42.276913	43.111076	43.111076	42.276909	40.279194	36.692745	31.412729	
30.418842	35.020504	38.334930	40.329708	41.226551	41.226551	40.329708	38.334927	35.020504	30.418844	
35.020504	43.526730	49.649185	53.330574	54.984283	54.984283	53.330578	49.649185	43.526730	35.020504	
38.334930	49.649181	57.785187	62.671371	64.863777	64.863777	62.671371	57.785187	49.649181	38.334930	
40.329708	53.330574	62.671371	68.274780	70.786331	70.786331	68.274780	62.671375	53.330578	40.329708	
41.226551	54.984280	64.863777	70.786331	73.439247	73.439247	70.786331	64.863777	54.984287	41.226551	
41.226551	54.984280	64.863777	70.786331	73.439247	73.439247	70.786331	64.863777	54.984287	41.226551	
40.329708	53.330574	62.671371	68.274780	70.786331	70.786331	68.274780	62.671375	53.330578	40.329708	
38.334930	49.649181	57.785187	62.671371	64.863777	64.863777	62.671371	57.785187	49.649181	38.334930	
35.020504	43.526730	49.649185	53.330574	54.984283	54.984283	53.330578	49.649185	43.526730	35.020504	
30.418842	35.020504	38.334930	40.329708	41.226551	41.226551	40.329708	38.334927	35.020504	30.418844	
29.687433	33.754921	36.805668	38.739433	39.650791	39.650791	38.739433	36.805668	33.754921	29.687433	
33.754921	41.350292	47.044746	50.652397	52.351856	52.351856	50.652397	47.044743	41.350292	33.754921	
36.805668	47.044743	54.717075	59.574448	61.861198	61.861198	59.574448	54.717075	47.044746	36.805668	
38.739433	50.652397	59.574444	65.219353	67.875313	67.875313	65.219353	59.574448	50.652401	38.739433	
39.650791	52.351856	61.861198	67.875313	70.704010	70.704010	67.875320	61.861202	52.351860	39.650791	
39.650791	52.351856	61.861198	67.875313	70.704010	70.704010	67.875320	61.861202	52.351860	39.650791	
38.739433	50.652397	59.574444	65.219353	67.875313	67.875313	65.219353	59.574448	50.652401	38.739433	
36.805668	47.044743	54.717075	59.574448	61.861198	61.861198	59.574448	54.717075	47.044746	36.805668	
33.754921	41.350292	47.044746	50.652397	52.351856	52.351856	50.652397	47.044743	41.350292	33.754921	
29.687433	33.754921	36.805668	38.739433	39.650791	39.650791	38.739433	36.805668	33.754921	29.687433	
29.123728	32.757988	35.562813	37.404854	38.300278	38.300278	37.404854	35.562813	32.757984	29.123726	
32.757988	39.594250	44.869041	48.332195	50.015224	50.015224	48.332191	44.869041	39.594250	32.757988	
35.562813	44.869041	52.047344	56.758396	59.047112	59.047115	56.758396	52.047344	44.869041	35.562813	
37.404854	48.332195	56.758396	62.286392	64.971146	64.971146	62.286392	56.758396	48.332195	37.404854	
38.300278	50.015224	59.047115	64.971146	67.847672	67.847672	64.971146	59.047119	50.015224	38.300282	
38.300278	50.015224	59.047115	64.971146	67.847672	67.847672	64.971146	59.047119	50.015224	38.300282	
37.404854	48.332195	56.758396	62.286392	64.971146	64.971146	62.286392	56.758396	48.332195	37.404854	
35.562813	44.869041	52.047344	56.758396	59.047112	59.047115	56.758396	52.047344	44.869041	35.562813	
32.757988	39.594250	44.869041	48.332195	50.015224	50.015224	48.332191	44.869041	39.594250	32.757988	
29.123728	32.757988	35.562813	37.404854	38.300278	38.300278	37.404854	35.562813	32.757984	29.123726	
28.672855	31.946459	34.525047	36.260727	37.122196	37.122196	36.260723	34.525047	31.946459	28.672855	
31.946459	38.137329	43.013145	46.294571	47.923019	47.923019	46.294571	43.013145	38.137329	31.946459	
34.525047	43.013145	49.696972	54.194187	56.425575	56.425575	54.194187	49.696976	43.013149	34.525047	
36.260723	46.294571	54.194191	59.508339	62.144604	62.144604	59.508339	54.194191	46.294575	36.260727	
37.122196	47.923019	56.425575	62.144604	64.981422	64.981422	62.144604	56.425579	47.923019	37.122196	
37.122196	47.923019	56.425575	62.144604	64.981422	64.981422	62.144604	56.425579	47.923019	37.122196	
36.260723	46.294571	54.194191	59.508339	62.144604	62.144604	59.508339	54.194191	46.294575	36.260727	
34.525047	43.013145	49.696972	54.194187	56.425575	56.425575	54.194187	49.696976	43.013149	34.525047	
31.946459	38.137329	43.013145	46.294571	47.923019	47.923019	46.294571	43.013145	38.137329	31.946459	
28.672855	31.946459	34.525047	36.260727	37.122196	37.122196	36.260723	34.525047	31.946459	28.672855	
28.301125	31.267744	33.639099	35.263142	36.080788	36.080788	35.263142	33.639099	31.267744	28.301125	
31.267744	36.900116	41.401970	44.484810	46.036785	46.036785	44.484810	41.401970	36.900120	31.267744	
33.639099	41.401970	47.606010	51.853973	53.992279	53.992279	51.853973	47.606014	41.401970	33.639099	
35.263142	44.484810	51.853973	56.899105	59.438442	59.438442	56.899109	51.853973	44.484814	35.263145	
36.080788	46.036785	53.992279	59.438438	62.179462	62.179462	59.438442	53.992279	46.036785	36.080791	
36.080788	46.036785	53.992279	59.438438	62.179462	62.179462	59.438442	53.992279	46.036785	36.080791	
35.263142	44.484810	51.853973	56.899105	59.438442	59.438442	56.899109	51.853973	44.484814	35.263145	
33.639099	41.401970	47.606010	51.853973	53.992279	53.992279	51.853973	47.606014	41.401970	33.639099	
31.267744	36.900116	41.401970	44.484810	46.036785	46.036785	44.484810	41.401970	36.900120	31.267744	
28.301125	31.267744	33.639099	35.263142	36.080788	36.080788	35.263142	33.639099	31.267744	28.301125	
27.986931	30.687435	32.869091	34.381657	35.150761	35.150761	34.381657	32.869091	30.687433	27.986931	
30.687435	35.829342	39.983147	42.862865	44.327080	44.327080	42.862865	39.983147	35.829342	30.687435	
32.869091	39.983147	45.729767	49.713451	51.738873	51.738873	49.713451	45.729767	39.983147	32.869091	
34.381657	42.862865	49.713451	54.462116	56.876347	56.876347	54.462120	49.713451	42.862865	34.381657	
35.150761	44.327080	51.738873	56.876343	59.488163	59.488163	56.876350	51.738873	44.327080	35.150761	
35.150761	44.327080	51.738873	56.876343	59.488163	59.488163	56.876350	51.738873	44.327080	35.150761	
34.381657	42.862865	49.713451	54.462116	56.876347	56.876347	54.462120	49.713451	42.862865	34.381657	
32.869091	39.983147	45.729767	49.713451	51.738873	51.738873	49.713451	45.729767	39.983147	32.869091	
30.687435	35.829342	39.983147	42.862865	44.327080	44.327080	42.862865	39.983147	35.829342	30.687435	
27.986931	30.687435	32.869091	34.381657	35.150761	35.150761	34.381657	32.869091	30.687433	27.986931	
27.715979	30.182377	32.190277	33.594601	34.313663	34.313663	33.594601	32.190277	30.182377	27.715979	
30.182377	34.888454	38.719578	41.398987	42.770905	42.770905	41.398987	38.719578	34.888454	30.182377	
32.190277	38.719578	44.034767	47.751949	49.655174	49.655174	47.751949	44.034767	38.719578	32.190277	
33.594601	41.398983	47.751949	52.194733	54.469402	54.469402	52.194736	47.751949	41.398983	33.594601	
34.313663	42.770901	49.655174	54.469402	56.934204	56.934208	54.469406	49.655174	42.770901	34.313663	
34.313663	42.770901	49.655174	54.469402	56.934204	56.934208	54.469406	49.655174	42.770901	34.313663	
33.594601	41.398983	47.751949	52.194733	54.469402	54.469402	52.194736	47.751949	41.398983	33.594601	
32.190277	38.719578	44.034767	47.751949	49.655174	49.655174	47.751949	44.034767	38.719578	32.190277	
30.182377	34.888454	38.719578	41.398987	42.770905	42.770905	41.398987	38.719578	34.888454	30.182377	
27.715979	30.182377	32.190277	33.594601	34.313663	34.313663	33.594601	32.190277	30.182377	27.715979	
27.478550	29.736618	31.585184	32.886204	33.555668	33.555668	32.886200	31.585182	29.736618	27.478552	
29.736618	34.051842	37.584446	40.070648	41.349953	41.349953	40.070644	37.584442	34.051842	29.736618	
31.585182	37.584442	42.495567	45.951870	47.730335	47.730331	45.951870	42.495564	37.584442	31.585182	
32.886204	40.070644	45.951870	50.090820	52.220509	52.220509	50.090824	45.951870	40.070644	32.886204	
33.555668	41.349953	47.730331	52.220505	54.530888	54.530891	52.220509	47.730331	41.349953	33.555668	
33.555668	41.349953	47.730331	52.220505	54.530888	54.530891	52.220509	47.730331	41.349953	33.555668	
32.886204	40.070644	45.951870	50.090820	52.220509	52.220509	50.090824	45.951870	40.070644	32.886204	
31.585182	37.584442	42.495567	45.951870	47.730335	47.730331	45.951870	42.495564	37.584442	31.585182	
29.736618	34.051842	37.584446	40.070648	41.349953	41.349953	40.070644	37.584442	34.051842	29.736618	
27.478550	29.736618	31.585184	32.886204	33.555668	33.555668	32.886200	31.585182	29.736618	27.478552	
27.267883	29.338898	31.041201	32.244698	32.866169	32.866169	32.244698	31.041201	29.338898	27.267883	
29.338896	33.301128	36.557922	38.860390	40.049347	40.049347	38.860390	36.557922	33.301132	29.338900	
31.041201	36.557922	41.092396	44.298103	45.953468	45.953468	44.298103	41.092392	36.557922	31.041201	
32.244698	38.860390	44.298103	48.142326	50.127392	50.127392	48.142326	44.298103	38.860390	32.244698	
32.866169	40.049347	45.953468	50.127388	52.282688	52.282688	50.127392	45.953465	40.049347	32.866169	
32.866169	40.049347	45.953468	50.127388	52.282688	52.282688	50.127392	45.953465	40.049347	32.866169	
32.244698	38.860390	44.298103	48.142326	50.127392	50.127392	48.142326	44.298103	38.860390	32.244698	
31.041201	36.557922	41.092396	44.298103	45.953468	45.953468	44.298103	41.092392	36.557922	31.041201	
29.338896	33.301128	36.557922	38.860390	40.049347	40.049347	38.860390	36.557922	33.301132	29.338900	
27.267883	29.338898	31.041201	32.244698	32.866169	32.866169	32.244698	31.041201	29.338898	27.267883	
27.079147	28.981079	30.548998	31.661098	32.236828	32.236828	31.661098	30.549000	28.981079	27.079147	
28.981079	32.622826	35.625000	37.754383	38.856750	38.856750	37.754383	35.625000	32.622826	28.981079	
30.548998	35.625000	39.809521	42.777496	44.313988	44.313988	42.777496	39.809521	35.625000	30.548998	
31.661098	37.754383	42.777496	46.340240	48.184624	48.184628	46.340240	42.777496	37.754383	31.661098	
32.236828	38.856750	44.313988	48.184628	50.188404	50.188404	48.184628	44.313984	38.856747	32.236828	
32.236828	38.856750	44.313988	48.184628	50.188404	50.188404	48.184628	44.313984	38.856747	32.236828	
31.661098	37.754383	42.777496	46.340240	48.184624	48.184628	46.340240	42.777496	37.754383	31.661098	
30.548998	35.625000	39.809521	42.777496	44.313988	44.313988	42.777496	39.809521	35.625000	30.548998	
28.981079	32.622826	35.625000	37.754383	38.856750	38.856750	37.754383	35.625000	32.622826	28.981079	
27.079147	28.981079	30.548998	31.661098	32.236828	32.236828	31.661098	30.549000	28.981079	27.079147	
26.908819	28.657133	30.101488	31.128359	31.660929	31.660929	31.128359	30.101488	28.657133	26.908819	
28.657131	32.006744	34.773991	36.741371	37.761726	37.761726	36.741375	34.773994	32.006744	28.657133	
30.101488	34.773994	38.634121	41.378471	42.801785	42.801785	41.378471	38.634121	34.773991	30.101486	
31.128357	36.741371	41.378471	44.675198	46.384991	46.384991	44.675198	41.378471	36.741371	31.128357	
31.660929	37.761726	42.801785	46.384987	48.243355	48.243355	46.384987	42.801785	37.761726	31.660929	
31.660929	37.761726	42.801785	46.384987	48.243355	48.243355	46.384987	42.801785	37.761726	31.660929	
31.128357	36.741371	41.378471	44.675198	46.384991	46.384991	44.675198	41.378471	36.741371	31.128357	
30.101488	34.773994	38.634121	41.378471	42.801785	42.801785	41.378471	38.634121	34.773991	30.101486	
28.657131	32.006744	34.773991	36.741371	37.761726	37.761726	36.741375	34.773994	32.006744	28.657133	
26.908819	28.657133	30.101488	31.128359	31.660929	31.660929	31.128359	30.101488	28.657133	26.908819	
26.754255	28.362473	29.693144	30.640804	31.132938	31.132938	30.640804	29.693148	28.362473	26.754255	
28.362473	31.445019	33.995579	35.811996	36.755295	36.755295	35.812000	33.995583	31.445019	28.362473	
29.693146	33.995583	37.555496	40.090729	41.407318	41.407318	40.090729	37.555496	33.995583	29.693146	
30.640804	35.811996	40.090729	43.137871	44.720303	44.720303	43.137871	40.090729	35.812000	30.640804	
31.132938	36.755295	41.407318	44.720299	46.440781	46.440781	44.720303	41.407318	36.755295	31.132938	
31.132938	36.755295	41.407318	44.720299	46.440781	46.440781	44.720303	41.407318	36.755295	31.132938	
30.640804	35.811996	40.090729	43.137871	44.720303	44.720303	43.137871	40.090729	35.812000	30.640804	
29.693146	33.995583	37.555496	40.090729	41.407318	41.407318	40.090729	37.555496	33.995583	29.693146	
28.362473	31.445019	33.995579	35.811996	36.755295	36.755295	35.812000	33.995583	31.445019	28.362473	
26.754255	28.362473	29.693144	30.640804	31.132938	31.132938	30.640804	29.693148	28.362473	26.754255	
26.613426	28.093515	29.319553	30.193769	30.648197	30.648195	30.193771	29.319553	28.093515	26.613424	
28.093515	30.931381	33.282131	34.958317	35.829613	35.829613	34.958317	33.282135	30.931381	28.093515	
29.319553	33.282135	36.564541	38.905029	40.121639	40.121639	38.905033	36.564541	33.282135	29.319553	
30.193769	34.958317	38.905029	41.719196	43.182026	43.182026	41.719196	38.905029	34.958317	30.193769	
30.648195	35.829613	40.121639	43.182022	44.772839	44.772839	43.182026	40.121639	35.829613	30.648195	
30.648195	35.829613	40.121639	43.182022	44.772839	44.772839	43.182026	40.121639	35.829613	30.648195	
30.193769	34.958317	38.905029	41.719196	43.182026	43.182026	41.719196	38.905029	34.958317	30.193769	
29.319553	33.282135	36.564541	38.905029	40.121639	40.121639	38.905033	36.564541	33.282135	29.319553	
28.093515	30.931381	33.282131	34.958317	35.829613	35.829613	34.958317	33.282135	30.931381	28.093515	
26.613426	28.093515	29.319553	30.193769	30.648197	30.648195	30.193771	29.319553	28.093515	26.613424	
26.484711	27.847383	28.977081	29.783323	30.202703	30.202703	29.783323	28.977081	27.847383	26.484713	
27.847383	30.460724	32.627258	34.173470	34.977757	34.977760	34.173473	32.627258	30.460724	27.847383	
28.977081	32.627258	35.653358	37.813026	38.936413	38.936417	37.813030	35.653362	32.627258	28.977081	
29.783323	34.173470	37.813026	40.410503	41.761620	41.761623	40.410503	37.813026	34.173470	29.783323	
30.202703	34.977757	38.936413	41.761620	43.231194	43.231194	41.761620	38.936413	34.977757	30.202703	
30.202703	34.977757	38.936413	41.761620	43.231194	43.231194	41.761620	38.936413	34.977757	30.202703	
29.783323	34.173470	37.813026	40.410503	41.761620	41.761623	40.410503	37.813026	34.173470	29.783323	
28.977081	32.627258	35.653358	37.813026	38.936413	38.936417	37.813030	35.653362	32.627258	28.977081	
27.847383	30.460724	32.627258	34.173470	34.977757	34.977760	34.173473	32.627258	30.460724	27.847383	
26.484711	27.847383	28.977081	29.783323	30.202703	30.202703	29.783323	28.977081	27.847383	26.484713	
26.366810	27.621716	28.662687	29.406092	29.792976	29.792976	29.406092	28.662687	27.621716	26.366812	
27.621716	30.028784	32.025497	33.451439	34.193531	34.193531	33.451439	32.025497	30.028784	27.621717	
28.662687	32.025497	34.815022	36.807140	37.843887	37.843887	36.807140	34.815022	32.025497	28.662689	
29.406092	33.451439	36.807140	39.203590	40.450760	40.450760	39.203590	36.807140	33.451439	29.406092	
29.792976	34.193531	37.843887	40.450756	41.807438	41.807438	40.450756	37.843887	34.193531	29.792976	
29.792976	34.193531	37.843887	40.450756	41.807438	41.807438	40.450756	37.843887	34.193531	29.792976	
29.406092	33.451439	36.807140	39.203590	40.450760	40.450760	39.203590	36.807140	33.451439	29.406092	
28.662687	32.025497	34.815022	36.807140	37.843887	37.843887	36.807140	34.815022	32.025497	28.662689	
27.621716	30.028784	32.025497	33.451439	34.193531	34.193531	33.451439	32.025497	30.028784	27.621717	
26.366810	27.621716	28.662687	29.406092	29.792976	29.792976	29.406092	28.662687	27.621716	26.366812	
26.258638	27.414522	28.373770	29.059130	29.415937	29.415937	29.059130	28.373770	27.414524	26.258638	
27.414522	29.631927	31.472107	32.786877	33.471363	33.471363	32.786877	31.472109	29.631929	27.414522	
28.373770	31.472107	34.043354	35.880459	36.836876	36.836876	35.880459	34.043354	31.472107	28.373770	
29.059130	32.786877	35.880459	38.090755	39.241463	39.241463	38.090755	35.880459	32.786877	29.059130	
29.415937	33.471363	36.836880	39.241463	40.493317	40.493317	39.241463	36.836876	33.471363	29.415937	
29.415937	33.471363	36.836880	39.241463	40.493317	40.493317	39.241463	36.836876	33.471363	29.415937	
29.059130	32.786877	35.880459	38.090755	39.241463	39.241463	38.090755	35.880459	32.786877	29.059130	
28.373770	31.472107	34.043354	35.880459	36.836876	36.836876	35.880459	34.043354	31.472107	28.373770	
27.414522	29.631927	31.472107	32.786877	33.471363	33.471363	32.786877	31.472109	29.631929	27.414522	
26.258638	27.414522	28.373770	29.059130	29.415937	29.415937	29.059130	28.373770	27.414524	26.258638	
26.159271	27.224100	28.108055	28.739840	29.068840	29.068840	28.739840	28.108055	27.224100	26.159271	
27.224098	29.267006	30.962904	32.175007	32.806202	32.806198	32.175003	30.962906	29.267006	27.224098	
28.108055	30.962906	33.332832	35.026672	35.908733	35.908730	35.026669	33.332829	30.962906	28.108055	
28.739840	32.175003	35.026669	37.064819	38.126183	38.126179	37.064819	35.026669	32.175003	28.739840	
29.068838	32.806198	35.908733	38.126183	39.280914	39.280914	38.126183	35.908733	32.806198	29.068840	
29.068838	32.806198	35.908733	38.126183	39.280914	39.280914	38.126183	35.908733	32.806198	29.068840	
28.739840	32.175003	35.026669	37.064819	38.126183	38.126179	37.064819	35.026669	32.175003	28.739840	
28.108055	30.962906	33.332832	35.026672	35.908733	35.908730	35.026669	33.332829	30.962906	28.108055	
27.224098	29.267006	30.962904	32.175007	32.806202	32.806198	32.175003	30.962906	29.267006	27.224098	
26.159271	27.224100	28.108055	28.739840	29.068840	29.068840	28.739840	28.108055	27.224100	26.159271	
26.067913	27.048960	27.863550	28.445902	28.749216	28.749216	28.445900	27.863550	27.048960	26.067913	
27.048960	28.931248	30.494169	31.611500	32.193459	32.193459	31.611498	30.494165	28.931248	27.048960	
27.863550	30.494167	32.678448	34.239990	35.053307	35.053307	34.239986	32.678444	30.494167	27.863550	
28.445898	31.611498	34.239986	36.119091	37.097813	37.097813	36.119087	34.239986	31.611498	28.445900	
28.749212	32.193455	35.053307	37.097816	38.162689	38.162689	37.097816	35.053307	32.193455	28.749214	
28.749212	32.193455	35.053307	37.097816	38.162689	38.162689	37.097816	35.053307	32.193455	28.749214	
28.445898	31.611498	34.239986	36.119091	37.097813	37.097813	36.119087	34.239986	31.611498	28.445900	
27.863550	30.494167	32.678448	34.239990	35.053307	35.053307	34.239986	32.678444	30.494167	27.863550	
27.048960	28.931248	30.494169	31.611500	32.193459	32.193459	31.611498	30.494165	28.931248	27.048960	
26.067913	27.048960	27.863550	28.445902	28.749216	28.749216	28.445900	27.863550	27.048960	26.067913	
25.983864	26.887787	27.638464	28.175219	28.454824	28.454824	28.175219	27.638464	26.887789	25.983866	
26.887789	28.622185	30.062546	31.092443	31.628935	31.628935	31.092442	30.062544	28.622185	26.887789	
27.638464	30.062544	32.075661	33.515099	34.264923	34.264919	33.515095	32.075657	30.062544	27.638464	
28.175219	31.092440	33.515095	35.247356	36.149727	36.149727	35.247356	33.515095	31.092440	28.175219	
28.454824	31.628933	34.264923	36.149727	37.131557	37.131557	36.149727	34.264923	31.628933	28.454824	
28.454824	31.628933	34.264923	36.149727	37.131557	37.131557	36.149727	34.264923	31.628933	28.454824	
28.175219	31.092440	33.515095	35.247356	36.149727	36.149727	35.247356	33.515095	31.092440	28.175219	
27.638464	30.062544	32.075661	33.515099	34.264923	34.264919	33.515095	32.075657	30.062544	27.638464	
26.887789	28.622185	30.062546	31.092443	31.628935	31.628935	31.092442	30.062544	28.622185	26.887789	
25.983864	26.887787	27.638464	28.175219	28.454824	28.454824	28.175219	27.638464	26.887789	25.983866	
25.906504	26.739412	27.431196	27.925905	28.183636	28.183636	27.925905	27.431194	26.739412	25.906504	
26.739412	28.337605	29.665009	30.614265	31.108797	31.108797	30.614264	29.665009	28.337605	26.739412	
27.431196	29.665009	31.520336	32.847122	33.538334	33.538334	32.847118	31.520334	29.665009	27.431196	
27.925905	30.614262	32.847118	34.443886	35.275749	35.275749	34.443882	32.847118	30.614262	27.925905	
28.183634	31.108795	33.538334	35.275749	36.180893	36.180893	35.275749	33.538334	31.108795	28.183634	
28.183634	31.108795	33.538334	35.275749	36.180893	36.180893	35.275749	33.538334	31.108795	28.183634	
27.925905	30.614262	32.847118	34.443886	35.275749	35.275749	34.443882	32.847118	30.614262	27.925905	
27.431196	29.665009	31.520336	32.847122	33.538334	33.538334	32.847118	31.520334	29.665009	27.431196	
26.739412	28.337605	29.665009	30.614265	31.108797	31.108797	30.614264	29.665009	28.337605	26.739412	
25.906504	26.739412	27.431196	27.925905	28.183636	28.183636	27.925905	27.431194	26.739412	25.906504	
25.835276	26.602776	27.240294	27.696238	27.933788	27.933788	27.696238	27.240292	26.602777	25.835276	
26.602776	28.075504	29.298809	30.173704	30.629528	30.629528	30.173700	29.298805	28.075504	26.602777	
27.240294	29.298809	31.008688	32.231579	32.868713	32.868713	32.231575	31.008686	29.298807	27.240294	
27.696238	30.173700	32.231575	33.703350	34.470154	34.470154	33.703346	32.231575	30.173700	27.696238	
27.933788	30.629528	32.868710	34.470154	35.304516	35.304516	34.470150	32.868710	30.629526	27.933786	
27.933788	30.629528	32.868710	34.470154	35.304516	35.304516	34.470150	32.868710	30.629526	27.933786	
27.696238	30.173700	32.231575	33.703350	34.470154	34.470154	33.703346	32.231575	30.173700	27.696238	
27.240294	29.298809	31.008688	32.231579	32.868713	32.868713	32.231575	31.008686	29.298807	27.240294	
26.602776	28.075504	29.298809	30.173704	30.629528	30.629528	30.173700	29.298805	28.075504	26.602777	
25.835276	26.602776	27.240294	27.696238	27.933788	27.933788	27.696238	27.240292	26.602777	25.835276	
25.769678	26.476929	27.064436	27.484644	27.703588	27.703588	27.484644	27.064434	26.476929	25.769678	
26.476929	27.834070	28.961435	29.767771	30.187901	30.187899	29.767767	28.961433	27.834070	26.476929	
27.064436	28.961435	30.537254	31.664341	32.251595	32.251595	31.664337	30.537251	28.961433	27.064436	
27.484644	29.767769	31.664339	33.020844	33.727627	33.727627	33.020840	31.664339	29.767769	27.484644	
